crym,admd_c,ana_mgpo_nm,ana_ccd_nm,admd_nm,tco_btc_nm,dayofweek,sl_am,sl_ct
202210,1174052600,서울특별시,강동구,상일제2동,기타,Tue,305950,20
202210,1174052600,서울특별시,강동구,상일제2동,기타,Wed,512400,22
202210,1174052600,서울특별시,강동구,상일제2동,기타,Thu,321500,22
202210,1174052600,서울특별시,강동구,상일제2동,기타,Fri,445800,25
202210,1174052600,서울특별시,강동구,상일제2동,기타,Sat,759500,36
202210,1174053000,서울특별시,강동구,명일1동,한식,Sun,7219300,166
202210,1174053000,서울특별시,강동구,명일1동,한식,Mon,3949900,118
202210,1174053000,서울특별시,강동구,명일1동,한식,Tue,3759250,120
202210,1174053000,서울특별시,강동구,명일1동,한식,Wed,4692400,135
202210,1174053000,서울특별시,강동구,명일1동,한식,Thu,4114700,128
202210,1174053000,서울특별시,강동구,명일1동,한식,Fri,5798600,174
202210,1174053000,서울특별시,강동구,명일1동,한식,Sat,9344900,177
202210,1174053000,서울특별시,강동구,명일1동,일식,Sun,960800,21
202210,1174053000,서울특별시,강동구,명일1동,일식,Mon,613700,16
202210,1174053000,서울특별시,강동구,명일1동,일식,Tue,733000,18
202210,1174053000,서울특별시,강동구,명일1동,일식,Wed,595910,20
202210,1174053000,서울특별시,강동구,명일1동,일식,Thu,375600,13
202210,1174053000,서울특별시,강동구,명일1동,일식,Fri,1412200,27
202210,1174053000,서울특별시,강동구,명일1동,일식,Sat,746700,22
202210,1174053000,서울특별시,강동구,명일1동,중식,Sun,644704,29
202210,1174053000,서울특별시,강동구,명일1동,중식,Mon,392900,16
202210,1174053000,서울특별시,강동구,명일1동,중식,Tue,277524,15
202210,1174053000,서울특별시,강동구,명일1동,중식,Wed,496270,20
202210,1174053000,서울특별시,강동구,명일1동,중식,Thu,517058,17
202210,1174053000,서울특별시,강동구,명일1동,중식,Fri,670700,26
202210,1174053000,서울특별시,강동구,명일1동,중식,Sat,946800,32
202210,1174053000,서울특별시,강동구,명일1동,양식,Sun,722200,12
202210,1174053000,서울특별시,강동구,명일1동,양식,Mon,728200,10
202210,1174053000,서울특별시,강동구,명일1동,양식,Tue,213600,11
202210,1174053000,서울특별시,강동구,명일1동,양식,Wed,398200,14
202210,1174053000,서울특별시,강동구,명일1동,양식,Thu,182580,9
202210,1174053000,서울특별시,강동구,명일1동,양식,Fri,631200,20
202210,1174053000,서울특별시,강동구,명일1동,양식,Sat,610500,10
202210,1174053000,서울특별시,강동구,명일1동,부페,Sun,31000,1
202210,1174053000,서울특별시,강동구,명일1동,부페,Mon,57000,2
202210,1174053000,서울특별시,강동구,명일1동,부페,Tue,83000,2
202210,1174053000,서울특별시,강동구,명일1동,부페,Wed,96600,3
202210,1174053000,서울특별시,강동구,명일1동,부페,Thu,147400,2
202210,1174053000,서울특별시,강동구,명일1동,부페,Fri,47800,2
202210,1174053000,서울특별시,강동구,명일1동,부페,Sat,303200,4
202210,1174053000,서울특별시,강동구,명일1동,패스트푸드점,Sun,560800,51
202210,1174053000,서울특별시,강동구,명일1동,패스트푸드점,Mon,270450,32
202210,1174053000,서울특별시,강동구,명일1동,패스트푸드점,Tue,228800,27
202210,1174053000,서울특별시,강동구,명일1동,패스트푸드점,Wed,409300,38
202210,1174053000,서울특별시,강동구,명일1동,패스트푸드점,Thu,208300,26
202210,1174053000,서울특별시,강동구,명일1동,패스트푸드점,Fri,362800,38
202210,1174053000,서울특별시,강동구,명일1동,패스트푸드점,Sat,771300,60
202210,1174053000,서울특별시,강동구,명일1동,패밀리레스토랑,Sun,203100,2
202210,1174053000,서울특별시,강동구,명일1동,패밀리레스토랑,Mon,113175,3
202210,1174053000,서울특별시,강동구,명일1동,패밀리레스토랑,Tue,204205,5
202210,1174053000,서울특별시,강동구,명일1동,패밀리레스토랑,Wed,64000,1
202210,1174053000,서울특별시,강동구,명일1동,패밀리레스토랑,Thu,94500,1
202210,1174053000,서울특별시,강동구,명일1동,패밀리레스토랑,Fri,167975,6
202210,1174053000,서울특별시,강동구,명일1동,패밀리레스토랑,Sat,207350,4
202210,1174053000,서울특별시,강동구,명일1동,기타,Sun,3837330,178
202210,1174053000,서울특별시,강동구,명일1동,기타,Mon,1836060,124
202210,1174053000,서울특별시,강동구,명일1동,기타,Tue,1804400,120
202210,1174053000,서울특별시,강동구,명일1동,기타,Wed,2127100,130
202210,1174053000,서울특별시,강동구,명일1동,기타,Thu,2130770,140
202210,1174053000,서울특별시,강동구,명일1동,기타,Fri,2860350,195
202210,1174053000,서울특별시,강동구,명일1동,기타,Sat,4544810,244
202210,1174054000,서울특별시,강동구,명일2동,한식,Sun,3501400,86
202210,1174054000,서울특별시,강동구,명일2동,한식,Mon,2211000,61
202210,1174054000,서울특별시,강동구,명일2동,한식,Tue,1962600,69
202210,1174054000,서울특별시,강동구,명일2동,한식,Wed,1883900,66
202210,1174054000,서울특별시,강동구,명일2동,한식,Thu,3340400,76
202210,1174054000,서울특별시,강동구,명일2동,한식,Fri,3144500,100
202210,1174054000,서울특별시,강동구,명일2동,한식,Sat,3976600,102
202210,1174054000,서울특별시,강동구,명일2동,일식,Sun,518600,10
202210,1174054000,서울특별시,강동구,명일2동,일식,Mon,99700,5
202210,1174054000,서울특별시,강동구,명일2동,일식,Tue,251900,11
202210,1174054000,서울특별시,강동구,명일2동,일식,Wed,528500,11
202210,1174054000,서울특별시,강동구,명일2동,일식,Thu,347300,8
202210,1174054000,서울특별시,강동구,명일2동,일식,Fri,455500,11
202210,1174054000,서울특별시,강동구,명일2동,일식,Sat,1155500,24
202210,1174054000,서울특별시,강동구,명일2동,중식,Sun,286766,15
202210,1174054000,서울특별시,강동구,명일2동,중식,Mon,147700,7
202210,1174054000,서울특별시,강동구,명일2동,중식,Tue,162500,10
202210,1174054000,서울특별시,강동구,명일2동,중식,Wed,271400,10
202210,1174054000,서울특별시,강동구,명일2동,중식,Thu,538170,13
202210,1174054000,서울특별시,강동구,명일2동,중식,Fri,124000,7
202210,1174054000,서울특별시,강동구,명일2동,중식,Sat,538260,21
202210,1174054000,서울특별시,강동구,명일2동,양식,Sun,297500,9
202210,1174054000,서울특별시,강동구,명일2동,양식,Mon,191300,4
202210,1174054000,서울특별시,강동구,명일2동,양식,Tue,45500,4
202210,1174054000,서울특별시,강동구,명일2동,양식,Wed,25300,4
202210,1174054000,서울특별시,강동구,명일2동,양식,Thu,204000,7
202210,1174054000,서울특별시,강동구,명일2동,양식,Fri,87500,4
202210,1174054000,서울특별시,강동구,명일2동,양식,Sat,582260,13
202210,1174054000,서울특별시,강동구,명일2동,부페,Mon,92600,1
202210,1174054000,서울특별시,강동구,명일2동,부페,Thu,16000,1
202210,1174054000,서울특별시,강동구,명일2동,부페,Sat,3000,1
202210,1174054000,서울특별시,강동구,명일2동,패스트푸드점,Sun,248620,26
202210,1174054000,서울특별시,강동구,명일2동,패스트푸드점,Mon,76000,9
202210,1174054000,서울특별시,강동구,명일2동,패스트푸드점,Tue,148940,19
202210,1174054000,서울특별시,강동구,명일2동,패스트푸드점,Wed,121650,17
202210,1174054000,서울특별시,강동구,명일2동,패스트푸드점,Thu,132280,18
202210,1174054000,서울특별시,강동구,명일2동,패스트푸드점,Fri,277860,31
202210,1174054000,서울특별시,강동구,명일2동,패스트푸드점,Sat,226100,29
202210,1174054000,서울특별시,강동구,명일2동,패밀리레스토랑,Sun,74980,4
202210,1174054000,서울특별시,강동구,명일2동,패밀리레스토랑,Mon,26000,1
202210,1174054000,서울특별시,강동구,명일2동,패밀리레스토랑,Tue,9900,1
202210,1174054000,서울특별시,강동구,명일2동,패밀리레스토랑,Wed,10900,1
202210,1174054000,서울특별시,강동구,명일2동,패밀리레스토랑,Thu,67500,2
202210,1174054000,서울특별시,강동구,명일2동,패밀리레스토랑,Fri,13300,1
202210,1174054000,서울특별시,강동구,명일2동,패밀리레스토랑,Sat,50600,4
202210,1174054000,서울특별시,강동구,명일2동,기타,Sun,2397650,130
202210,1174054000,서울특별시,강동구,명일2동,기타,Mon,1265300,89
202210,1174054000,서울특별시,강동구,명일2동,기타,Tue,1066200,79
202210,1174054000,서울특별시,강동구,명일2동,기타,Wed,1309900,91
202210,1174054000,서울특별시,강동구,명일2동,기타,Thu,1330800,87
202210,1174054000,서울특별시,강동구,명일2동,기타,Fri,1840100,121
202210,1174054000,서울특별시,강동구,명일2동,기타,Sat,2434300,136
202210,1174055000,서울특별시,강동구,고덕1동,한식,Sun,2582100,37
202210,1174055000,서울특별시,강동구,고덕1동,한식,Mon,1779200,40
202210,1174055000,서울특별시,강동구,고덕1동,한식,Tue,1300700,35
202210,1174055000,서울특별시,강동구,고덕1동,한식,Wed,986300,30
202210,1174055000,서울특별시,강동구,고덕1동,한식,Thu,833800,25
202210,1174055000,서울특별시,강동구,고덕1동,한식,Fri,1376800,34
202210,1174055000,서울특별시,강동구,고덕1동,한식,Sat,1984500,40
202210,1174055000,서울특별시,강동구,고덕1동,일식,Sun,78000,1
202210,1174055000,서울특별시,강동구,고덕1동,일식,Tue,111300,6
202210,1174055000,서울특별시,강동구,고덕1동,일식,Wed,106000,3
202210,1174055000,서울특별시,강동구,고덕1동,일식,Thu,58130,3
202210,1174055000,서울특별시,강동구,고덕1동,일식,Fri,685000,7
202210,1174055000,서울특별시,강동구,고덕1동,일식,Sat,102900,4
202210,1174055000,서울특별시,강동구,고덕1동,중식,Sun,512690,9
202210,1174055000,서울특별시,강동구,고덕1동,중식,Mon,141500,3
202210,1174055000,서울특별시,강동구,고덕1동,중식,Tue,60500,3
202210,1174055000,서울특별시,강동구,고덕1동,중식,Wed,88700,3
202210,1174055000,서울특별시,강동구,고덕1동,중식,Thu,134000,4
202210,1174055000,서울특별시,강동구,고덕1동,중식,Fri,177500,10
202210,1174055000,서울특별시,강동구,고덕1동,중식,Sat,193380,7
202210,1174055000,서울특별시,강동구,고덕1동,양식,Sun,181950,5
202210,1174055000,서울특별시,강동구,고덕1동,양식,Wed,58600,2
202210,1174055000,서울특별시,강동구,고덕1동,양식,Fri,148900,4
202210,1174055000,서울특별시,강동구,고덕1동,양식,Sat,455200,7
202210,1174055000,서울특별시,강동구,고덕1동,부페,Fri,14000,1
202210,1174055000,서울특별시,강동구,고덕1동,패스트푸드점,Sun,52200,5
202210,1174055000,서울특별시,강동구,고덕1동,패스트푸드점,Mon,32950,4
202210,1174055000,서울특별시,강동구,고덕1동,패스트푸드점,Tue,44000,9
202210,1174055000,서울특별시,강동구,고덕1동,패스트푸드점,Wed,29400,4
202210,1174055000,서울특별시,강동구,고덕1동,패스트푸드점,Thu,25500,4
202210,1174055000,서울특별시,강동구,고덕1동,패스트푸드점,Fri,54800,10
202210,1174055000,서울특별시,강동구,고덕1동,패스트푸드점,Sat,151700,12
202210,1174055000,서울특별시,강동구,고덕1동,패밀리레스토랑,Sun,166000,2
202210,1174055000,서울특별시,강동구,고덕1동,패밀리레스토랑,Tue,28700,2
202210,1174055000,서울특별시,강동구,고덕1동,패밀리레스토랑,Wed,130800,3
202210,1174055000,서울특별시,강동구,고덕1동,패밀리레스토랑,Thu,10450,1
202210,1174055000,서울특별시,강동구,고덕1동,패밀리레스토랑,Fri,36600,4
202210,1174055000,서울특별시,강동구,고덕1동,패밀리레스토랑,Sat,40800,1
202210,1174055000,서울특별시,강동구,고덕1동,기타,Sun,1009600,50
202210,1174055000,서울특별시,강동구,고덕1동,기타,Mon,811200,30
202210,1174055000,서울특별시,강동구,고덕1동,기타,Tue,749600,40
202210,1174055000,서울특별시,강동구,고덕1동,기타,Wed,461300,43
202210,1174055000,서울특별시,강동구,고덕1동,기타,Thu,770107,31
202210,1174055000,서울특별시,강동구,고덕1동,기타,Fri,851741,54
202210,1174055000,서울특별시,강동구,고덕1동,기타,Sat,982500,47
202210,1174056000,서울특별시,강동구,고덕2동,한식,Sun,16801485,320
202210,1174056000,서울특별시,강동구,고덕2동,한식,Mon,9483000,225
202210,1174056000,서울특별시,강동구,고덕2동,한식,Tue,6511500,221
202210,1174056000,서울특별시,강동구,고덕2동,한식,Wed,8015600,233
202210,1174056000,서울특별시,강동구,고덕2동,한식,Thu,7205000,245
202210,1174056000,서울특별시,강동구,고덕2동,한식,Fri,13752750,329
202210,1174056000,서울특별시,강동구,고덕2동,한식,Sat,18659120,379
202210,1174056000,서울특별시,강동구,고덕2동,일식,Sun,1441000,26
202210,1174056000,서울특별시,강동구,고덕2동,일식,Mon,630920,17
202210,1174056000,서울특별시,강동구,고덕2동,일식,Tue,761100,24
202210,1174056000,서울특별시,강동구,고덕2동,일식,Wed,973800,28
202210,1174056000,서울특별시,강동구,고덕2동,일식,Thu,1174800,31
202210,1174056000,서울특별시,강동구,고덕2동,일식,Fri,1961700,49
202210,1174056000,서울특별시,강동구,고덕2동,일식,Sat,2130220,44
202210,1174056000,서울특별시,강동구,고덕2동,중식,Sun,2096410,56
202210,1174056000,서울특별시,강동구,고덕2동,중식,Mon,1099622,45
202210,1174056000,서울특별시,강동구,고덕2동,중식,Tue,957500,47
202210,1174056000,서울특별시,강동구,고덕2동,중식,Wed,941350,44
202210,1174056000,서울특별시,강동구,고덕2동,중식,Thu,835370,44
202210,1174056000,서울특별시,강동구,고덕2동,중식,Fri,1375795,61
202210,1174056000,서울특별시,강동구,고덕2동,중식,Sat,2591212,82
202210,1174056000,서울특별시,강동구,고덕2동,양식,Sun,2045240,48
202210,1174056000,서울특별시,강동구,고덕2동,양식,Mon,682080,24
202210,1174056000,서울특별시,강동구,고덕2동,양식,Tue,816650,24
202210,1174056000,서울특별시,강동구,고덕2동,양식,Wed,558850,21
202210,1174056000,서울특별시,강동구,고덕2동,양식,Thu,1214400,15
202210,1174056000,서울특별시,강동구,고덕2동,양식,Fri,1186900,33
202210,1174056000,서울특별시,강동구,고덕2동,양식,Sat,1273350,40
202210,1174056000,서울특별시,강동구,고덕2동,부페,Sun,96200,2
202210,1174056000,서울특별시,강동구,고덕2동,부페,Mon,29000,2
202210,1174056000,서울특별시,강동구,고덕2동,부페,Tue,19050,2
202210,1174056000,서울특별시,강동구,고덕2동,부페,Wed,19250,2
202210,1174056000,서울특별시,강동구,고덕2동,부페,Thu,194250,4
202210,1174056000,서울특별시,강동구,고덕2동,부페,Fri,29500,3
202210,1174056000,서울특별시,강동구,고덕2동,부페,Sat,77700,1
202210,1174056000,서울특별시,강동구,고덕2동,패스트푸드점,Sun,994720,86
202210,1174056000,서울특별시,강동구,고덕2동,패스트푸드점,Mon,449700,47
202210,1174056000,서울특별시,강동구,고덕2동,패스트푸드점,Tue,497050,40
202210,1174056000,서울특별시,강동구,고덕2동,패스트푸드점,Wed,457200,54
202210,1174056000,서울특별시,강동구,고덕2동,패스트푸드점,Thu,428700,45
202210,1174056000,서울특별시,강동구,고덕2동,패스트푸드점,Fri,744250,81
202210,1174056000,서울특별시,강동구,고덕2동,패스트푸드점,Sat,1009850,66
202210,1174056000,서울특별시,강동구,고덕2동,패밀리레스토랑,Sun,255260,14
202210,1174056000,서울특별시,강동구,고덕2동,패밀리레스토랑,Mon,218070,6
202210,1174056000,서울특별시,강동구,고덕2동,패밀리레스토랑,Tue,164500,6
202210,1174056000,서울특별시,강동구,고덕2동,패밀리레스토랑,Wed,212866,9
202210,1174056000,서울특별시,강동구,고덕2동,패밀리레스토랑,Thu,38800,2
202210,1174056000,서울특별시,강동구,고덕2동,패밀리레스토랑,Fri,308900,10
202210,1174056000,서울특별시,강동구,고덕2동,패밀리레스토랑,Sat,899135,18
202210,1174056000,서울특별시,강동구,고덕2동,기타,Sun,5512790,336
202210,1174056000,서울특별시,강동구,고덕2동,기타,Mon,4543625,262
202210,1174056000,서울특별시,강동구,고덕2동,기타,Tue,4463720,312
202210,1174056000,서울특별시,강동구,고덕2동,기타,Wed,4905500,322
202210,1174056000,서울특별시,강동구,고덕2동,기타,Thu,5314740,355
202210,1174056000,서울특별시,강동구,고덕2동,기타,Fri,7153380,442
202210,1174056000,서울특별시,강동구,고덕2동,기타,Sat,8135750,509
202210,1174057000,서울특별시,강동구,암사1동,한식,Sun,9750720,178
202210,1174057000,서울특별시,강동구,암사1동,한식,Mon,5055800,143
202210,1174057000,서울특별시,강동구,암사1동,한식,Tue,3632100,145
202210,1174057000,서울특별시,강동구,암사1동,한식,Wed,4497500,138
202210,1174057000,서울특별시,강동구,암사1동,한식,Thu,5751900,150
202210,1174057000,서울특별시,강동구,암사1동,한식,Fri,8738400,221
202210,1174057000,서울특별시,강동구,암사1동,한식,Sat,10632310,239
202210,1174057000,서울특별시,강동구,암사1동,일식,Sun,1654600,25
202210,1174057000,서울특별시,강동구,암사1동,일식,Mon,634500,21
202210,1174057000,서울특별시,강동구,암사1동,일식,Tue,651400,17
202210,1174057000,서울특별시,강동구,암사1동,일식,Wed,1016100,29
202210,1174057000,서울특별시,강동구,암사1동,일식,Thu,784900,29
202210,1174057000,서울특별시,강동구,암사1동,일식,Fri,1270800,40
202210,1174057000,서울특별시,강동구,암사1동,일식,Sat,1744200,32
202210,1174057000,서울특별시,강동구,암사1동,중식,Sun,1259500,39
202210,1174057000,서울특별시,강동구,암사1동,중식,Mon,659100,22
202210,1174057000,서울특별시,강동구,암사1동,중식,Tue,552900,30
202210,1174057000,서울특별시,강동구,암사1동,중식,Wed,619690,33
202210,1174057000,서울특별시,강동구,암사1동,중식,Thu,865000,28
202210,1174057000,서울특별시,강동구,암사1동,중식,Fri,817900,42
202210,1174057000,서울특별시,강동구,암사1동,중식,Sat,1148270,43
202210,1174057000,서울특별시,강동구,암사1동,양식,Sun,1141100,22
202210,1174057000,서울특별시,강동구,암사1동,양식,Mon,398660,9
202210,1174057000,서울특별시,강동구,암사1동,양식,Tue,675300,14
202210,1174057000,서울특별시,강동구,암사1동,양식,Wed,478900,7
202210,1174057000,서울특별시,강동구,암사1동,양식,Thu,80800,3
202210,1174057000,서울특별시,강동구,암사1동,양식,Fri,494900,17
202210,1174057000,서울특별시,강동구,암사1동,양식,Sat,901040,17
202210,1174057000,서울특별시,강동구,암사1동,부페,Mon,30000,4
202210,1174057000,서울특별시,강동구,암사1동,부페,Tue,51000,6
202210,1174057000,서울특별시,강동구,암사1동,부페,Wed,1041000,6
202210,1174057000,서울특별시,강동구,암사1동,부페,Thu,85700,5
202210,1174057000,서울특별시,강동구,암사1동,부페,Fri,56000,7
202210,1174057000,서울특별시,강동구,암사1동,부페,Sat,20000,2
202210,1174057000,서울특별시,강동구,암사1동,패스트푸드점,Sun,696400,66
202210,1174057000,서울특별시,강동구,암사1동,패스트푸드점,Mon,416450,42
202210,1174057000,서울특별시,강동구,암사1동,패스트푸드점,Tue,330900,40
202210,1174057000,서울특별시,강동구,암사1동,패스트푸드점,Wed,438100,43
202210,1174057000,서울특별시,강동구,암사1동,패스트푸드점,Thu,576700,50
202210,1174057000,서울특별시,강동구,암사1동,패스트푸드점,Fri,620850,69
202210,1174057000,서울특별시,강동구,암사1동,패스트푸드점,Sat,519950,47
202210,1174057000,서울특별시,강동구,암사1동,패밀리레스토랑,Sun,81500,5
202210,1174057000,서울특별시,강동구,암사1동,패밀리레스토랑,Mon,20950,2
202210,1174057000,서울특별시,강동구,암사1동,패밀리레스토랑,Wed,91605,4
202210,1174057000,서울특별시,강동구,암사1동,패밀리레스토랑,Thu,77600,2
202210,1174057000,서울특별시,강동구,암사1동,패밀리레스토랑,Fri,244010,7
202210,1174057000,서울특별시,강동구,암사1동,패밀리레스토랑,Sat,224865,4
202210,1174057000,서울특별시,강동구,암사1동,기타,Sun,4190920,197
202210,1174057000,서울특별시,강동구,암사1동,기타,Mon,2163370,157
202210,1174057000,서울특별시,강동구,암사1동,기타,Tue,2447670,169
202210,1174057000,서울특별시,강동구,암사1동,기타,Wed,1849540,154
202210,1174057000,서울특별시,강동구,암사1동,기타,Thu,2924510,179
202210,1174057000,서울특별시,강동구,암사1동,기타,Fri,4125620,242
202210,1174057000,서울특별시,강동구,암사1동,기타,Sat,4766012,265
202210,1174058000,서울특별시,강동구,암사2동,한식,Sun,539300,22
202210,1174058000,서울특별시,강동구,암사2동,한식,Mon,838000,15
202210,1174058000,서울특별시,강동구,암사2동,한식,Tue,476507,23
202210,1174058000,서울특별시,강동구,암사2동,한식,Wed,545100,17
202210,1174058000,서울특별시,강동구,암사2동,한식,Thu,1043000,11
202210,1174058000,서울특별시,강동구,암사2동,한식,Fri,748500,21
202210,1174058000,서울특별시,강동구,암사2동,한식,Sat,783600,22
202210,1174058000,서울특별시,강동구,암사2동,일식,Sun,25000,2
202210,1174058000,서울특별시,강동구,암사2동,일식,Mon,22000,2
202210,1174058000,서울특별시,강동구,암사2동,일식,Tue,64000,1
202210,1174058000,서울특별시,강동구,암사2동,일식,Thu,393000,2
202210,1174058000,서울특별시,강동구,암사2동,일식,Fri,182000,4
202210,1174058000,서울특별시,강동구,암사2동,일식,Sat,120400,6
202210,1174058000,서울특별시,강동구,암사2동,중식,Sun,88900,3
202210,1174058000,서울특별시,강동구,암사2동,중식,Mon,177000,5
202210,1174058000,서울특별시,강동구,암사2동,중식,Tue,130400,5
202210,1174058000,서울특별시,강동구,암사2동,중식,Wed,28000,2
202210,1174058000,서울특별시,강동구,암사2동,중식,Thu,16000,2
202210,1174058000,서울특별시,강동구,암사2동,중식,Fri,40000,3
202210,1174058000,서울특별시,강동구,암사2동,중식,Sat,124500,7
202210,1174058000,서울특별시,강동구,암사2동,양식,Sun,58500,3
202210,1174058000,서울특별시,강동구,암사2동,양식,Mon,56000,2
202210,1174058000,서울특별시,강동구,암사2동,양식,Fri,29900,1
202210,1174058000,서울특별시,강동구,암사2동,양식,Sat,146000,7
202210,1174058000,서울특별시,강동구,암사2동,부페,Mon,43800,1
202210,1174058000,서울특별시,강동구,암사2동,패스트푸드점,Sun,9200,1
202210,1174058000,서울특별시,강동구,암사2동,패스트푸드점,Mon,4200,1
202210,1174058000,서울특별시,강동구,암사2동,패스트푸드점,Tue,7400,1
202210,1174058000,서울특별시,강동구,암사2동,패스트푸드점,Thu,17500,3
202210,1174058000,서울특별시,강동구,암사2동,패스트푸드점,Fri,10600,2
202210,1174058000,서울특별시,강동구,암사2동,패스트푸드점,Sat,74500,5
202210,1174058000,서울특별시,강동구,암사2동,패밀리레스토랑,Sun,58800,2
202210,1174058000,서울특별시,강동구,암사2동,패밀리레스토랑,Thu,193430,3
202210,1174058000,서울특별시,강동구,암사2동,패밀리레스토랑,Sat,10000,1
202210,1174058000,서울특별시,강동구,암사2동,기타,Sun,323700,27
202210,1174058000,서울특별시,강동구,암사2동,기타,Mon,118400,17
202210,1174058000,서울특별시,강동구,암사2동,기타,Tue,92100,10
202210,1174058000,서울특별시,강동구,암사2동,기타,Wed,252900,12
202210,1174058000,서울특별시,강동구,암사2동,기타,Thu,121200,15
202210,1174058000,서울특별시,강동구,암사2동,기타,Fri,190000,23
202210,1174058000,서울특별시,강동구,암사2동,기타,Sat,313300,34
202210,1174059000,서울특별시,강동구,암사3동,한식,Sun,3791700,76
202210,1174059000,서울특별시,강동구,암사3동,한식,Mon,2012000,51
202210,1174059000,서울특별시,강동구,암사3동,한식,Tue,1736000,48
202210,1174059000,서울특별시,강동구,암사3동,한식,Wed,2737700,49
202210,1174059000,서울특별시,강동구,암사3동,한식,Thu,2297500,51
202210,1174059000,서울특별시,강동구,암사3동,한식,Fri,2432900,68
202210,1174059000,서울특별시,강동구,암사3동,한식,Sat,4038100,89
202210,1174059000,서울특별시,강동구,암사3동,일식,Sun,513000,9
202210,1174059000,서울특별시,강동구,암사3동,일식,Mon,71500,2
202210,1174059000,서울특별시,강동구,암사3동,일식,Tue,127600,7
202210,1174059000,서울특별시,강동구,암사3동,일식,Wed,100500,3
202210,1174059000,서울특별시,강동구,암사3동,일식,Thu,353500,9
202210,1174059000,서울특별시,강동구,암사3동,일식,Fri,448300,16
202210,1174059000,서울특별시,강동구,암사3동,일식,Sat,593400,14
202210,1174059000,서울특별시,강동구,암사3동,중식,Sun,277900,13
202210,1174059000,서울특별시,강동구,암사3동,중식,Mon,174400,10
202210,1174059000,서울특별시,강동구,암사3동,중식,Tue,151900,9
202210,1174059000,서울특별시,강동구,암사3동,중식,Wed,167500,7
202210,1174059000,서울특별시,강동구,암사3동,중식,Thu,93990,8
202210,1174059000,서울특별시,강동구,암사3동,중식,Fri,413900,13
202210,1174059000,서울특별시,강동구,암사3동,중식,Sat,222500,10
202210,1174059000,서울특별시,강동구,암사3동,양식,Sun,505700,6
202210,1174059000,서울특별시,강동구,암사3동,양식,Mon,271300,9
202210,1174059000,서울특별시,강동구,암사3동,양식,Tue,141800,5
202210,1174059000,서울특별시,강동구,암사3동,양식,Wed,88550,4
202210,1174059000,서울특별시,강동구,암사3동,양식,Thu,220750,5
202210,1174059000,서울특별시,강동구,암사3동,양식,Fri,568250,13
202210,1174059000,서울특별시,강동구,암사3동,양식,Sat,682950,15
202210,1174059000,서울특별시,강동구,암사3동,부페,Mon,6000,1
202210,1174059000,서울특별시,강동구,암사3동,부페,Tue,6000,1
202210,1174059000,서울특별시,강동구,암사3동,부페,Wed,94600,1
202210,1174059000,서울특별시,강동구,암사3동,부페,Thu,111600,5
202210,1174059000,서울특별시,강동구,암사3동,부페,Fri,61700,2
202210,1174059000,서울특별시,강동구,암사3동,부페,Sat,25000,3
202210,1174059000,서울특별시,강동구,암사3동,패스트푸드점,Sun,187100,15
202210,1174059000,서울특별시,강동구,암사3동,패스트푸드점,Mon,67500,8
202210,1174059000,서울특별시,강동구,암사3동,패스트푸드점,Tue,72900,9
202210,1174059000,서울특별시,강동구,암사3동,패스트푸드점,Wed,134600,16
202210,1174059000,서울특별시,강동구,암사3동,패스트푸드점,Thu,111300,12
202210,1174059000,서울특별시,강동구,암사3동,패스트푸드점,Fri,140950,13
202210,1174059000,서울특별시,강동구,암사3동,패스트푸드점,Sat,242300,17
202210,1174059000,서울특별시,강동구,암사3동,패밀리레스토랑,Sun,87717,2
202210,1174059000,서울특별시,강동구,암사3동,패밀리레스토랑,Tue,37900,2
202210,1174059000,서울특별시,강동구,암사3동,패밀리레스토랑,Wed,246400,2
202210,1174059000,서울특별시,강동구,암사3동,패밀리레스토랑,Thu,62800,2
202210,1174059000,서울특별시,강동구,암사3동,패밀리레스토랑,Fri,47000,2
202210,1174059000,서울특별시,강동구,암사3동,패밀리레스토랑,Sat,26000,1
202210,1174059000,서울특별시,강동구,암사3동,기타,Sun,981520,62
202210,1174059000,서울특별시,강동구,암사3동,기타,Mon,971900,48
202210,1174059000,서울특별시,강동구,암사3동,기타,Tue,818100,65
202210,1174059000,서울특별시,강동구,암사3동,기타,Wed,1592300,76
202210,1174059000,서울특별시,강동구,암사3동,기타,Thu,508750,52
202210,1174059000,서울특별시,강동구,암사3동,기타,Fri,1384100,80
202210,1174059000,서울특별시,강동구,암사3동,기타,Sat,1757100,91
202210,1174060000,서울특별시,강동구,천호1동,한식,Sun,4044400,95
202210,1174060000,서울특별시,강동구,천호1동,한식,Mon,2202150,71
202210,1174060000,서울특별시,강동구,천호1동,한식,Tue,2734900,93
202210,1174060000,서울특별시,강동구,천호1동,한식,Wed,3014700,88
202210,1174060000,서울특별시,강동구,천호1동,한식,Thu,1525400,65
202210,1174060000,서울특별시,강동구,천호1동,한식,Fri,4801260,112
202210,1174060000,서울특별시,강동구,천호1동,한식,Sat,6427900,122
202210,1174060000,서울특별시,강동구,천호1동,일식,Sun,388200,9
202210,1174060000,서울특별시,강동구,천호1동,일식,Mon,236000,7
202210,1174060000,서울특별시,강동구,천호1동,일식,Tue,116720,4
202210,1174060000,서울특별시,강동구,천호1동,일식,Wed,299200,8
202210,1174060000,서울특별시,강동구,천호1동,일식,Thu,766100,14
202210,1174060000,서울특별시,강동구,천호1동,일식,Fri,649200,14
202210,1174060000,서울특별시,강동구,천호1동,일식,Sat,588900,12
